orig_code,orig_name,orig_city,OriginState,orig_lat,orig_lon,dest_code,dest_name,dest_city,DestState,dest_lat,dest_lon,AirlineDelay_med,AirlineDelay_10frac,AirlineDelay_20frac,AirlineDelay_30frac,AirlineDelay_mean,Distance_mean,AirTime_mean,ActualElapsedTime_mean,Flight_Count
OTH,Southwest Oregon Regional Airport,North Bend,OR,43.41709899902344,-124.24600219726562,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,46.0,0.355555555556,0.3,0.255555555556,58.7575757576,412.0,67.4157303371,88.5617977528,90
PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,15.0,0.0434782608696,0.0108695652174,0.0108695652174,35.0,626.0,86.8043478261,108.086956522,92
PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,27.0,0.141747572816,0.0932038834951,0.0699029126214,45.9871794872,543.0,79.9901960784,97.1274509804,515
PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,39.5,0.0434782608696,0.0434782608696,0.0326086956522,39.5,784.0,105.7,121.922222222,92
PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.0,0.0805142083897,0.063599458728,0.0493910690122,22.6474576271,550.0,83.3156822811,104.374745418,1478
PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,33.0,0.0981912144703,0.0762273901809,0.0542635658915,49.0632911392,569.0,84.6959896507,101.138421734,774
PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,29.0,0.137711864407,0.0974576271186,0.0699152542373,52.6567164179,479.0,66.8635394456,82.5223880597,472
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,36.0,0.118155619597,0.100864553314,0.0864553314121,56.1176470588,425.0,66.0668604651,94.5872093023,347
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,25.0,0.140625,0.099609375,0.060546875,44.9397590361,369.0,65.1928429423,79.7256461233,512
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,32.0,0.0989010989011,0.0879120879121,0.0879120879121,39.3076923077,493.0,74.9120879121,99.7032967033,91
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,13.0,0.145169712794,0.107049608355,0.0856396866841,32.8181818182,370.0,57.579252238,88.3343865192,1915
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,21.0,0.15,0.1,0.0625,48.0769230769,598.0,92.7215189873,115.379746835,80
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,30.0,0.149506346968,0.118476727786,0.0818053596615,48.4830508475,646.0,92.8247126437,111.270114943,709
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,35.0,0.150202976996,0.116373477673,0.0879566982409,58.5630252101,325.0,48.7121212121,66.6418732782,739
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,32.5,0.0760697305864,0.0665610142631,0.053882725832,50.6212121212,261.0,43.9599358974,69.4358974359,631
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,31.0,0.143988480922,0.111591072714,0.0856731461483,47.1991525424,304.0,48.5887509131,66.3929875822,1389
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,44.0,0.111111111111,0.0987654320988,0.0864197530864,51.5,455.0,69.9068322981,94.2919254658,162
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,26.5,0.127659574468,0.101063829787,0.0744680851064,41.21875,509.0,76.1223404255,100.489361702,188
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,17.0,0.159657320872,0.136292834891,0.103582554517,32.3111702128,651.0,95.8263943441,118.673998429,1284
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,27.0,0.143181818182,0.102272727273,0.0738636363636,47.0,621.0,89.6231213873,107.41849711,880
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,26.0,0.164113785558,0.129102844639,0.0864332603939,44.0466321244,647.0,94.1352549889,112.852549889,914
PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,29.0,0.138358778626,0.102099236641,0.0763358778626,43.5636363636,338.0,53.3786407767,72.7203883495,1048
PSC,Tri Cities Airport,Pasco,WA,46.26470184326172,-119.11900329589844,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,48.5,0.347826086957,0.304347826087,0.25,67.375,620.0,95.8913043478,115.608695652,92
PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,DEN,Denver International Airport,Denver,CO,39.861698150635,-104.672996521,27.0,0.182266009852,0.142857142857,0.108374384236,55.3111111111,776.0,107.248756219,132.323383085,203
PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.0,0.141304347826,0.108695652174,0.0978260869565,50.5833333333,110.0,26.1739130435,71.2717391304,92
PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,45.0,0.0793650793651,0.0761904761905,0.0619047619048,77.6315789474,261.0,45.8953301127,73.231884058,630
PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,4.0,0.120331950207,0.0871369294606,0.0643153526971,30.5289256198,421.0,68.3799582463,89.6931106472,482
PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,39.0,0.0386740331492,0.0386740331492,0.0386740331492,112.272727273,541.0,80.0333333333,100.961111111,181
RDD,Redding Municipal Airport,Redding,CA,40.50899887,-122.2929993,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,2.0,0.1,0.0888888888889,0.062962962963,32.3,199.0,42.1156716418,64.2089552239,270
RDM,Roberts Field,Redmond-Bend,OR,44.2541008,-121.1500015,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.0,0.0434782608696,0.0326086956522,0.0326086956522,22.8461538462,726.0,103.175824176,141.197802198,92
RDM,Roberts Field,Redmond-Bend,OR,44.2541008,-121.1500015,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,29.0,0.170212765957,0.151595744681,0.119680851064,62.4158415842,462.0,76.4906666667,97.384,376
RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,8.0,0.140816326531,0.0979591836735,0.0775510204082,21.3286713287,391.0,63.5279503106,95.4596273292,490
RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,49.5,0.170212765957,0.127659574468,0.127659574468,84.1,402.0,64.847826087,81.2391304348,47
RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,23.0,0.0836501901141,0.0532319391635,0.041825095057,56.2916666667,181.0,37.3992248062,54.1550387597,263
RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,27.0,0.0923913043478,0.0760869565217,0.054347826087,34.2380952381,488.0,71.0659340659,85.2527472527,184
RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,20.0,0.141439205955,0.109181141439,0.0818858560794,37.9784946237,192.0,47.8787878788,70.0303030303,403
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,29.5,0.172413793103,0.120689655172,0.0862068965517,61.0,628.0,80.8313953488,96.8953488372,174
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,18.0,0.184782608696,0.0978260869565,0.054347826087,32.380952381,749.0,111.369565217,130.891304348,92
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,90.5,0.0491803278689,0.0437158469945,0.0437158469945,98.8,314.0,48.4426229508,71.1366120219,183
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,20.0,0.143470790378,0.0953608247423,0.0644329896907,32.8318584071,258.0,50.0365535248,70.3812010444,1164
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,22.0,0.104560622914,0.0901001112347,0.0689655172414,40.7086092715,109.0,24.850896861,57.100896861,899
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,29.0,0.194472876151,0.139201637666,0.0951893551689,44.7611940299,446.0,64.0631578947,82.7242105263,977
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,27.5,0.140213523132,0.105338078292,0.0811387900356,43.8588709677,304.0,50.499272198,73.018922853,1405
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,26.0,0.181318681319,0.126373626374,0.0604395604396,37.5714285714,488.0,68.2762430939,84.1657458564,182
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,16.0,0.133074307916,0.109276347742,0.0869354055367,31.9572815534,447.0,65.8427078148,88.4942757591,2059
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,27.0,0.109745390694,0.081650570676,0.0561896400351,45.6319444444,417.0,60.6188780053,78.8014247551,1139
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,30.5,0.0637254901961,0.0490196078431,0.0408496732026,45.84,626.0,85.9523026316,109.679276316,612
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,29.0,0.127551020408,0.103316326531,0.0650510204082,44.3302752294,480.0,70.4798962387,87.0311284047,784
SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,23.0,0.198473282443,0.125954198473,0.0725190839695,28.1607142857,368.0,54.3204633205,69.305019305,262
SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,24.5,0.113314447592,0.0934844192635,0.0764872521246,37.1,89.0,26.36,58.08,353
SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,15.0,0.0217391304348,0.0108695652174,0.0108695652174,24.0,784.0,108.413043478,126.0,92
SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,44.5,0.0925925925926,0.0740740740741,0.0679012345679,88.0,455.0,73.1202531646,98.6708860759,162
SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,17.0,0.143564356436,0.128712871287,0.112211221122,54.1717791411,262.0,45.6511627907,67.915282392,606
SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,17.0,0.0764119601329,0.0598006644518,0.0365448504983,34.1538461538,156.0,36.5766666667,66.8766666667,301
SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,42.0,0.0691489361702,0.0531914893617,0.0531914893617,84.3125,509.0,75.8085106383,97.4893617021,188
SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,43.5,0.126811594203,0.11231884058,0.105072463768,58.1304347826,190.0,35.7672727273,57.4654545455,276
SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,33.0,0.0725190839695,0.0534351145038,0.0419847328244,48.380952381,748.0,99.5152671756,121.973282443,262
SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,31.0,0.144362486828,0.103266596417,0.0790305584826,45.1610738255,672.0,97.4006376196,120.567481403,949
SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.0,0.0820825515947,0.0642589118199,0.0454971857411,23.4394299287,679.0,99.9435825106,125.565585331,2132
SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,29.0,0.106402164112,0.0775473399459,0.0577096483318,41.437037037,696.0,101.483754513,123.549638989,1109
SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,33.0,0.103317535545,0.0815165876777,0.0616113744076,48.1746031746,605.0,81.7338403042,104.653992395,1055
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,28.0,0.160762942779,0.141689373297,0.106267029973,41.0361445783,250.0,42.9655172414,71.0545977011,367
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,58.0,0.258823529412,0.217647058824,0.194117647059,66.7555555556,238.0,43.1529411765,68.0411764706,170
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,44.0,0.160326086957,0.133152173913,0.103260869565,57.2222222222,522.0,72.4184782609,99.2038043478,368
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,48.0,0.194968553459,0.169811320755,0.140880503145,62.2160493827,326.0,51.081321474,72.5997458704,795
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,46.0,0.120547945205,0.101369863014,0.0904109589041,56.2391304348,451.0,63.5561643836,87.9232876712,365
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,50.0,0.251824817518,0.222627737226,0.186131386861,59.3421052632,158.0,33.2408759124,59.3065693431,274
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,48.5,0.206896551724,0.195402298851,0.149425287356,56.7,737.0,94.3333333333,119.954022989,87
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,31.0,0.152456950861,0.12515749685,0.092398152037,41.7529411765,414.0,64.6077768385,88.0473372781,2381
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,18.0,0.163251961639,0.130775937228,0.103530950305,33.2501930502,337.0,55.7044137316,93.312082033,4588
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,51.0,0.185064935065,0.152597402597,0.12012987013,56.6140350877,354.0,60.862295082,79.2032786885,308
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,41.0,0.153846153846,0.136263736264,0.105494505495,50.5194805195,329.0,51.3802197802,78.3472527473,455
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,66.0,0.233695652174,0.211956521739,0.184782608696,75.3111111111,77.0,22.3043478261,46.2111801242,184
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,MSO,Missoula International Airport,Missoula,MT,46.91630173,-114.0910034,53.0,0.0961538461538,0.0769230769231,0.0769230769231,54.1428571429,769.0,101.215686275,128.745098039,52
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,42.0,0.190095846645,0.151757188498,0.132587859425,53.2519685039,363.0,60.0753205128,84.7051282051,626
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,OTH,Southwest Oregon Regional Airport,North Bend,OR,43.41709899902344,-124.24600219726562,53.0,0.288888888889,0.277777777778,0.222222222222,63.0689655172,412.0,66.1494252874,95.7931034483,90
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,35.0,0.126436781609,0.100743745774,0.0838404327248,49.4931506849,550.0,76.5559322034,98.5708474576,1479
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,36.0,0.164956590371,0.133385951066,0.103393843725,56.9292035398,651.0,91.4715772618,114.006405124,1267
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,PSC,Tri Cities Airport,Pasco,WA,46.26470184326172,-119.11900329589844,47.0,0.402173913043,0.347826086957,0.304347826087,59.1282051282,620.0,85.902173913,117.260869565,92
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,34.5,0.204166666667,0.16875,0.129166666667,50.75,421.0,63.5866388309,88.4154488518,480
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,RDD,Redding Municipal Airport,Redding,CA,40.50899887,-122.2929993,47.5,0.162962962963,0.137037037037,0.103703703704,55.3409090909,199.0,34.6604477612,62.0634328358,270
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,RDM,Roberts Field,Redmond-Bend,OR,44.2541008,-121.1500015,40.0,0.205333333333,0.184,0.141333333333,59.7160493827,462.0,66.6951871658,95.2513368984,375
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,36.0,0.186104218362,0.161290322581,0.12158808933,48.5256410256,192.0,34.314861461,61.959697733,403
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,36.0,0.170233463035,0.139591439689,0.106517509728,52.9045092838,447.0,68.6130153999,87.8499751615,2056
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,43.0,0.153465346535,0.13696369637,0.113861386139,50.0458715596,262.0,47.0701168614,72.5893155259,606
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,49.5,0.149090909091,0.130909090909,0.105454545455,56.3541666667,190.0,38.4343065693,63.1386861314,275
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,24.0,0.151585820896,0.121735074627,0.097947761194,40.5836820084,679.0,94.8825456247,122.035095929,2144
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,39.5,0.172450052576,0.146161934805,0.110410094637,60.0284090909,599.0,80.3449367089,106.536919831,951
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,48.0,0.187969924812,0.172932330827,0.137844611529,53.0649350649,86.0,21.2588832487,47.8248730964,399
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,SMX,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,CA,34.89889908,-120.4570007,38.5,0.298913043478,0.266304347826,0.190217391304,60.224137931,216.0,41.3370165746,66.7513812155,184
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,34.5,0.141176470588,0.113445378151,0.0848739495798,54.2173913043,372.0,65.0977701544,87.7401372213,1190
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,SUN,Friedman Memorial Airport,Hailey,ID,43.50439835,-114.2959976,33.0,0.208333333333,0.138888888889,0.125,34.7647058824,587.0,78.0555555556,106.569444444,72
SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,42.0,0.238636363636,0.204545454545,0.170454545455,57.6046511628,751.0,102.2,129.097142857,176
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,37.0,0.144329896907,0.113402061856,0.0790378006873,52.0941176471,296.0,45.5801393728,57.6236933798,582
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,29.0,0.167098445596,0.124352331606,0.0867875647668,42.0666666667,386.0,60.7340286832,77.1825293351,772
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,12.0,0.170245398773,0.111196319018,0.0743865030675,23.2731591449,308.0,52.1237194641,80.4310480693,1304
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,,0.0,0.0,0.0,,54.0,,,1
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,41.0,0.164265129683,0.135446685879,0.106628242075,60.0172413793,333.0,52.3705882353,65.8352941176,347
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,33.0,0.0946291560102,0.074168797954,0.0562659846547,52.1298701299,569.0,83.5545571245,99.1258023107,782
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,33.0,0.115165336374,0.0923603192702,0.0672748004561,62.625,621.0,87.3543123543,106.066433566,877
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,31.0,0.12676056338,0.102992957746,0.0704225352113,48.6855345912,417.0,63.2234137623,77.8945487042,1136
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,17.0,0.0837083708371,0.0576057605761,0.040504050405,35.7880794702,696.0,101.060414788,122.178539225,1111
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,43.0,0.0696055684455,0.0649651972158,0.0487238979118,73.7575757576,584.0,83.4953271028,104.200934579,431
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,30.0,0.105211406096,0.0796460176991,0.0560471976401,45.5,342.0,59.0170340681,74.6813627255,1017
